K,Success_bot3,Steps_bot3,Survival_bot3
26,True,27,-0.0
26,True,31,-0.0
26,False,45,-0.0
26,False,0,-0.0
26,False,33,-0.0
26,True,22,-0.0
26,False,0,-0.0
26,False,0,-0.0
26,False,20,-0.0
26,True,37,-0.0
26,True,22,-0.0
26,False,38,-0.0
26,False,30,-0.0
26,False,38,-0.0
26,False,42,-0.0
26,False,41,-0.0
26,True,53,-0.0
26,True,23,-0.0
26,False,21,-0.0
26,True,9,-0.0
26,False,0,-0.0
26,False,14,-0.0
26,False,47,-0.0
26,False,38,-0.0
26,False,0,-0.0
26,False,34,-0.0
26,False,21,-0.0
26,True,22,-0.0
26,False,0,-0.0
26,False,12,-0.0
26,False,0,-0.0
26,False,0,-0.0
26,False,28,-0.0
26,True,26,-0.0
26,False,24,-0.0
26,False,0,-0.0
26,False,35,-0.0
26,False,40,-0.0
26,True,24,-0.0
26,True,9,-0.0
26,False,19,-0.0
26,False,27,-0.0
26,False,0,-0.0
26,False,43,-0.0
26,False,0,-0.0
26,False,56,-0.0
26,True,6,-0.0
26,False,0,-0.0
26,False,50,-0.0
26,True,22,-0.0
26,False,25,-0.0
26,False,26,-0.0
26,False,40,-0.0
26,True,10,-0.0
26,False,0,-0.0
26,True,14,-0.0
26,False,0,-0.0
26,True,21,-0.0
26,True,15,-0.0
26,False,0,-0.0
26,False,27,-0.0
26,False,0,-0.0
26,True,3,-0.0
26,False,47,-0.0
26,True,20,-0.0
26,True,8,-0.0
26,False,37,-0.0
26,True,5,-0.0
26,False,0,-0.0
26,True,18,-0.0
26,True,10,-0.0
26,False,0,-0.0
26,False,0,-0.0
26,False,68,-0.0
26,True,29,-0.0
26,False,42,-0.0
26,False,30,-0.0
26,True,30,-0.0
26,False,0,-0.0
26,True,5,-0.0
26,False,0,-0.0
26,False,0,-0.0
26,False,32,-0.0
26,False,0,-0.0
26,False,45,-0.0
26,True,19,-0.0
26,False,35,-0.0
26,False,0,-0.0
26,False,0,-0.0
26,False,56,-0.0
26,True,21,-0.0
26,False,36,-0.0
26,False,0,-0.0
26,False,0,-0.0
26,False,50,-0.0
26,False,40,-0.0
26,False,0,-0.0
26,False,25,-0.0
26,False,37,-0.0
26,False,0,-0.0
26,False,0,-0.0
26,False,41,-0.0
26,False,25,-0.0
26,True,17,-0.0
26,False,17,-0.0
26,False,62,-0.0
26,False,0,-0.0
26,False,29,-0.0
26,False,0,-0.0
26,False,0,-0.0
26,False,19,-0.0
26,False,0,-0.0
26,False,0,-0.0
26,False,44,-0.0
26,True,38,-0.0
26,False,44,-0.0
26,False,38,-0.0
26,False,0,-0.0
26,False,0,-0.0
26,False,0,-0.0
26,False,51,-0.0
26,False,18,-0.0
26,False,14,-0.0
26,False,0,-0.0
26,False,20,-0.0
26,True,12,-0.0
26,False,0,-0.0
26,False,24,-0.0
26,False,0,-0.0
26,False,0,-0.0
26,False,20,-0.0
26,False,31,-0.0
26,False,0,-0.0
26,False,30,-0.0
26,False,0,-0.0
26,False,21,-0.0
26,True,5,-0.0
26,True,5,-0.0
26,True,24,-0.0
26,False,51,-0.0
26,False,14,-0.0
26,True,8,-0.0
26,False,0,-0.0
26,True,6,-0.0
26,False,30,-0.0
26,False,0,-0.0
26,False,0,-0.0
26,False,46,-0.0
26,False,0,-0.0
26,False,0,-0.0
26,False,0,-0.0
26,True,13,-0.0
26,False,0,-0.0
26,False,34,-0.0
26,True,28,-0.0
26,True,21,-0.0
26,False,0,-0.0
26,False,73,-0.0
26,False,22,-0.0
26,False,0,-0.0
26,True,21,-0.0
26,False,0,-0.0
26,False,0,-0.0
26,False,0,-0.0
26,True,16,-0.0
26,False,0,-0.0
26,False,42,-0.0
26,False,35,-0.0
26,False,0,-0.0
26,False,29,-0.0
26,True,15,-0.0
26,False,32,-0.0
26,False,21,-0.0
26,True,28,-0.0
26,True,15,-0.0
26,True,19,-0.0
26,False,0,-0.0
26,False,17,-0.0
26,False,0,-0.0
26,False,28,-0.0
26,False,8,-0.0
26,False,0,-0.0
26,True,10,-0.0
26,False,0,-0.0
26,False,23,-0.0
26,False,36,-0.0
26,False,38,-0.0
26,False,14,-0.0
26,False,0,-0.0
26,False,38,-0.0
26,False,0,-0.0
26,False,0,-0.0
26,False,0,-0.0
26,True,5,-0.0
26,False,0,-0.0
26,False,38,-0.0
26,False,55,-0.0
26,False,0,-0.0
26,False,42,-0.0
26,False,0,-0.0
26,False,25,-0.0
26,False,32,-0.0
26,True,18,-0.0
26,False,21,-0.0
26,False,25,-0.0
26,False,22,-0.0
26,False,0,-0.0
26,False,53,-0.0
26,True,9,-0.0
26,False,37,-0.0
26,False,0,-0.0
26,True,20,-0.0
26,False,0,-0.0
26,False,31,-0.0
26,False,0,-0.0
26,False,56,-0.0
26,False,0,-0.0
26,False,0,-0.0
26,False,48,-0.0
26,False,28,-0.0
26,False,0,-0.0
26,False,0,-0.0
26,True,5,-0.0
26,False,0,-0.0
26,True,24,-0.0
26,False,0,-0.0
26,True,23,-0.0
26,False,0,-0.0
26,False,43,-0.0
26,False,17,-0.0
26,False,0,-0.0
26,True,25,-0.0
26,False,34,-0.0
26,False,20,-0.0
26,True,27,-0.0
26,False,0,-0.0
26,False,15,-0.0
26,False,0,-0.0
26,False,0,-0.0
26,False,51,-0.0
26,False,16,-0.0
26,False,40,-0.0
26,False,49,-0.0
26,False,27,-0.0
28,True,8,-0.0
28,False,26,-0.0
28,False,47,-0.0
28,False,26,-0.0
28,False,0,-0.0
28,False,0,-0.0
28,False,0,-0.0
28,True,16,-0.0
28,False,24,-0.0
28,False,17,-0.0
28,False,44,-0.0
28,False,0,-0.0
28,True,27,-0.0
28,True,17,-0.0
28,False,0,-0.0
28,False,0,-0.0
28,True,28,-0.0
28,False,48,-0.0
28,False,45,-0.0
28,True,24,-0.0
28,False,14,-0.0
28,False,0,-0.0
28,False,37,-0.0
28,False,24,-0.0
28,False,0,-0.0
28,False,0,-0.0
28,True,14,-0.0
28,False,16,-0.0
28,False,50,-0.0
28,False,0,-0.0
28,False,23,-0.0
28,False,34,-0.0
28,False,0,-0.0
28,True,27,-0.0
28,True,17,-0.0
28,False,63,-0.0
28,False,0,-0.0
28,False,40,-0.0
28,False,0,-0.0
28,False,0,-0.0
28,False,53,-0.0
28,False,33,-0.0
28,False,15,-0.0
28,False,0,-0.0
28,False,47,-0.0
28,False,0,-0.0
28,True,12,-0.0
28,False,0,-0.0
28,False,50,-0.0
28,False,0,-0.0
28,False,0,-0.0
28,True,5,-0.0
28,False,0,-0.0
28,True,27,-0.0
28,False,0,-0.0
28,False,26,-0.0
28,False,25,-0.0
28,False,0,-0.0
28,False,36,-0.0
28,False,0,-0.0
28,False,0,-0.0
28,True,33,-0.0
28,True,31,-0.0
28,False,0,-0.0
28,False,0,-0.0
28,False,0,-0.0
28,False,0,-0.0
28,True,13,-0.0
28,False,19,-0.0
28,False,0,-0.0
28,False,0,-0.0
28,True,18,-0.0
28,True,12,-0.0
28,True,2,-0.0
28,False,21,-0.0
28,False,0,-0.0
28,True,29,-0.0
28,False,21,-0.0
28,False,45,-0.0
28,True,21,-0.0
28,False,41,-0.0
28,False,0,-0.0
28,True,13,-0.0
28,False,26,-0.0
28,False,0,-0.0
28,False,0,-0.0
28,False,0,-0.0
28,False,0,-0.0
28,False,31,-0.0
28,False,0,-0.0
28,False,0,-0.0
28,False,51,-0.0
28,False,64,-0.0
28,False,27,-0.0
28,True,28,-0.0
28,True,15,-0.0
28,False,19,-0.0
28,False,0,-0.0
28,False,0,-0.0
28,True,31,-0.0
28,True,4,-0.0
28,False,82,-0.0
28,True,14,-0.0
28,False,11,-0.0
28,True,16,-0.0
28,False,0,-0.0
28,False,16,-0.0
28,False,21,-0.0
28,False,0,-0.0
28,False,0,-0.0
28,False,25,-0.0
28,True,10,-0.0
28,False,26,-0.0
28,False,0,-0.0
28,False,0,-0.0
28,False,25,-0.0
28,False,0,-0.0
28,False,48,-0.0
28,False,15,-0.0
28,True,21,-0.0
28,False,0,-0.0
28,False,0,-0.0
28,False,60,-0.0
28,False,0,-0.0
28,True,25,-0.0
28,False,22,-0.0
28,False,0,-0.0
28,True,5,-0.0
28,False,15,-0.0
28,False,0,-0.0
28,False,0,-0.0
28,False,0,-0.0
28,False,0,-0.0
28,False,49,-0.0
28,True,42,-0.0
28,False,26,-0.0
28,False,36,-0.0
28,False,39,-0.0
28,True,35,-0.0
28,True,10,-0.0
28,False,0,-0.0
28,False,27,-0.0
28,False,0,-0.0
28,False,0,-0.0
28,False,0,-0.0
28,True,18,-0.0
28,False,0,-0.0
28,False,49,-0.0
28,False,0,-0.0
28,False,36,-0.0
28,False,0,-0.0
28,False,21,-0.0
28,False,0,-0.0
28,False,0,-0.0
28,True,20,-0.0
28,False,0,-0.0
28,False,48,-0.0
28,False,12,-0.0
28,False,27,-0.0
28,False,54,-0.0
28,False,0,-0.0
28,False,44,-0.0
28,False,0,-0.0
28,False,0,-0.0
28,False,71,-0.0
28,False,0,-0.0
28,False,0,-0.0
28,False,0,-0.0
28,False,21,-0.0
28,False,0,-0.0
28,False,23,-0.0
28,False,0,-0.0
28,False,39,-0.0
28,False,33,-0.0
28,False,0,-0.0
28,False,42,-0.0
28,False,22,-0.0
28,True,20,-0.0
28,False,0,-0.0
28,False,16,-0.0
28,True,10,-0.0
28,False,31,-0.0
28,False,61,-0.0
28,False,52,-0.0
28,False,0,-0.0
28,False,30,-0.0
28,False,0,-0.0
28,False,68,-0.0
28,False,38,-0.0
28,False,0,-0.0
28,False,14,-0.0
28,True,19,-0.0
28,True,8,-0.0
28,False,0,-0.0
28,False,0,-0.0
28,False,37,-0.0
28,True,8,-0.0
28,True,31,-0.0
28,True,20,-0.0
28,False,17,-0.0
28,False,0,-0.0
28,False,10,-0.0
28,False,40,-0.0
28,True,22,-0.0
28,False,0,-0.0
28,False,0,-0.0
28,True,36,-0.0
28,False,0,-0.0
28,True,22,-0.0
28,False,0,-0.0
28,False,47,-0.0
28,True,6,-0.0
28,True,14,-0.0
28,True,27,-0.0
28,False,0,-0.0
28,False,32,-0.0
28,False,14,-0.0
28,False,0,-0.0
28,False,0,-0.0
28,False,0,-0.0
28,False,12,-0.0
28,False,19,-0.0
28,False,40,-0.0
28,True,21,-0.0
28,True,19,-0.0
28,True,35,-0.0
28,True,21,-0.0
28,True,14,-0.0
28,False,0,-0.0
28,False,30,-0.0
28,True,7,-0.0
28,True,41,-0.0
28,False,0,-0.0
28,False,33,-0.0
28,True,23,-0.0
28,False,26,-0.0
28,False,21,-0.0
28,False,0,-0.0
28,False,20,-0.0
28,False,0,-0.0
28,False,36,-0.0
28,True,8,-0.0
28,False,0,-0.0
28,False,0,-0.0
28,False,42,-0.0
28,False,0,-0.0
28,True,8,-0.0
28,False,28,-0.0
28,False,39,-0.0
28,True,24,-0.0
30,False,0,-0.0
30,True,16,-0.0
30,False,0,-0.0
30,False,0,-0.0
30,False,0,-0.0
30,False,0,-0.0
30,False,0,-0.0
30,True,17,-0.0
30,False,0,-0.0
30,True,13,-0.0
30,False,0,-0.0
30,True,11,-0.0
30,False,0,-0.0
30,False,0,-0.0
30,True,12,-0.0
30,False,0,-0.0
30,False,0,-0.0
30,False,0,-0.0
30,False,34,-0.0
30,False,46,-0.0
30,False,0,-0.0
30,False,30,-0.0
30,False,0,-0.0
30,False,15,-0.0
30,False,0,-0.0
30,False,42,-0.0
30,False,59,-0.0
30,False,9,-0.0
30,False,66,-0.0
30,False,31,-0.0
30,False,30,-0.0
30,False,43,-0.0
30,False,21,-0.0
30,False,44,-0.0
30,False,0,-0.0
30,False,0,-0.0
30,False,32,-0.0
30,False,0,-0.0
30,False,58,-0.0
30,False,0,-0.0
30,False,0,-0.0
30,False,0,-0.0
30,False,28,-0.0
30,False,24,-0.0
30,False,0,-0.0
30,False,34,-0.0
30,True,11,-0.0
30,False,0,-0.0
30,False,20,-0.0
30,False,21,-0.0
30,True,16,-0.0
30,False,47,-0.0
30,False,71,-0.0
30,False,0,-0.0
30,False,41,-0.0
30,False,25,-0.0
30,False,0,-0.0
30,False,0,-0.0
30,False,0,-0.0
30,False,0,-0.0
30,False,0,-0.0
30,False,56,-0.0
30,False,0,-0.0
30,True,36,-0.0
30,False,0,-0.0
30,False,30,-0.0
30,False,34,-0.0
30,False,10,-0.0
30,False,0,-0.0
30,False,41,-0.0
30,False,14,-0.0
30,False,0,-0.0
30,False,29,-0.0
30,False,16,-0.0
30,False,45,-0.0
30,False,19,-0.0
30,False,47,-0.0
30,True,15,-0.0
30,False,0,-0.0
30,False,0,-0.0
30,False,0,-0.0
30,False,32,-0.0
30,False,32,-0.0
30,False,67,-0.0
30,False,19,-0.0
30,False,0,-0.0
30,False,57,-0.0
30,True,3,-0.0
30,True,32,-0.0
30,False,17,-0.0
30,False,0,-0.0
30,False,25,-0.0
30,False,0,-0.0
30,False,0,-0.0
30,False,0,-0.0
30,False,0,-0.0
30,False,0,-0.0
30,True,10,-0.0
30,True,4,-0.0
30,False,37,-0.0
30,False,0,-0.0
30,False,0,-0.0
30,False,13,-0.0
30,False,29,-0.0
30,False,24,-0.0
30,False,28,-0.0
30,False,0,-0.0
30,False,34,-0.0
30,False,28,-0.0
30,False,13,-0.0
30,False,0,-0.0
30,True,12,-0.0
30,False,63,-0.0
30,False,0,-0.0
30,False,0,-0.0
30,False,0,-0.0
30,False,23,-0.0
30,True,29,-0.0
30,True,10,-0.0
30,False,17,-0.0
30,False,0,-0.0
30,False,0,-0.0
30,False,0,-0.0
30,True,45,-0.0
30,False,0,-0.0
30,False,0,-0.0
30,False,29,-0.0
30,False,42,-0.0
30,False,38,-0.0
30,False,18,-0.0
30,True,20,-0.0
30,False,0,-0.0
30,False,38,-0.0
30,False,26,-0.0
30,False,29,-0.0
30,True,8,-0.0
30,False,39,-0.0
30,False,41,-0.0
30,False,56,-0.0
30,True,27,-0.0
30,False,44,-0.0
30,False,16,-0.0
30,True,33,-0.0
30,False,0,-0.0
30,False,0,-0.0
30,False,0,-0.0
30,False,31,-0.0
30,False,39,-0.0
30,False,0,-0.0
30,False,29,-0.0
30,True,15,-0.0
30,False,15,-0.0
30,False,0,-0.0
30,False,53,-0.0
30,False,36,-0.0
30,False,58,-0.0
30,False,0,-0.0
30,True,16,-0.0
30,False,0,-0.0
30,True,15,-0.0
30,True,18,-0.0
30,True,23,-0.0
30,False,36,-0.0
30,False,18,-0.0
30,False,0,-0.0
30,False,0,-0.0
30,False,0,-0.0
30,False,0,-0.0
30,False,0,-0.0
30,False,35,-0.0
30,False,26,-0.0
30,True,40,-0.0
30,False,80,-0.0
30,False,20,-0.0
30,False,31,-0.0
30,False,26,-0.0
30,True,15,-0.0
30,False,0,-0.0
30,False,0,-0.0
30,False,0,-0.0
30,True,17,-0.0
30,False,0,-0.0
30,False,42,-0.0
30,False,38,-0.0
30,False,0,-0.0
30,True,25,-0.0
30,False,20,-0.0
30,False,0,-0.0
30,False,0,-0.0
30,False,0,-0.0
30,False,0,-0.0
30,False,0,-0.0
30,False,0,-0.0
30,False,0,-0.0
30,False,0,-0.0
30,False,32,-0.0
30,False,17,-0.0
30,True,5,-0.0
30,False,37,-0.0
30,True,7,-0.0
30,False,21,-0.0
30,False,35,-0.0
30,False,0,-0.0
30,False,58,-0.0
30,False,50,-0.0
30,False,0,-0.0
30,False,0,-0.0
30,False,53,-0.0
30,False,0,-0.0
30,False,0,-0.0
30,False,0,-0.0
30,False,38,-0.0
30,True,36,-0.0
30,False,4,-0.0
30,False,0,-0.0
30,False,0,-0.0
30,False,20,-0.0
30,False,35,-0.0
30,False,0,-0.0
30,False,0,-0.0
30,False,22,-0.0
30,False,30,-0.0
30,False,13,-0.0
30,False,19,-0.0
30,True,17,-0.0
30,False,42,-0.0
30,True,14,-0.0
30,False,0,-0.0
30,False,0,-0.0
30,True,19,-0.0
30,True,13,-0.0
30,False,0,-0.0
30,False,33,-0.0
30,True,13,-0.0
30,False,0,-0.0
30,True,32,-0.0
30,False,0,-0.0
30,False,37,-0.0
30,False,68,-0.0
30,True,16,-0.0
30,False,0,-0.0
30,False,29,-0.0
30,False,0,-0.0
30,False,37,-0.0
30,False,32,-0.0
30,True,23,-0.0
30,True,7,-0.0
30,False,44,-0.0
30,False,0,-0.0
30,True,12,-0.0
32,False,0,-0.0
32,False,0,-0.0
32,True,6,-0.0
32,False,122,-0.0
32,False,0,-0.0
32,False,0,-0.0
32,True,28,-0.0
32,True,10,-0.0
32,True,10,-0.0
32,True,20,-0.0
32,False,33,-0.0
32,False,41,-0.0
32,True,17,-0.0
32,False,41,-0.0
32,False,41,-0.0
32,False,0,-0.0
32,False,0,-0.0
32,False,0,-0.0
32,False,55,-0.0
32,False,71,-0.0
32,True,23,-0.0
32,False,25,-0.0
32,False,0,-0.0
32,True,28,-0.0
32,False,0,-0.0
32,False,40,-0.0
32,False,0,-0.0
32,False,0,-0.0
32,False,26,-0.0
32,False,60,-0.0
32,False,0,-0.0
32,False,0,-0.0
32,False,0,-0.0
32,False,0,-0.0
32,False,38,-0.0
32,False,0,-0.0
32,True,17,-0.0
32,False,0,-0.0
32,False,0,-0.0
32,False,0,-0.0
32,False,66,-0.0
32,False,0,-0.0
32,False,0,-0.0
32,False,31,-0.0
32,False,25,-0.0
32,True,12,-0.0
32,False,38,-0.0
32,False,34,-0.0
32,False,20,-0.0
32,False,22,-0.0
32,False,0,-0.0
32,True,23,-0.0
32,False,0,-0.0
32,True,8,-0.0
32,False,0,-0.0
32,False,17,-0.0
32,True,18,-0.0
32,False,0,-0.0
32,False,0,-0.0
32,False,31,-0.0
32,True,43,-0.0
32,True,18,-0.0
32,False,33,-0.0
32,False,0,-0.0
32,False,0,-0.0
32,False,26,-0.0
32,False,44,-0.0
32,False,21,-0.0
32,False,0,-0.0
32,True,32,-0.0
32,False,0,-0.0
32,True,37,-0.0
32,True,39,-0.0
32,False,0,-0.0
32,False,0,-0.0
32,False,0,-0.0
32,False,25,-0.0
32,False,29,-0.0
32,False,27,-0.0
32,True,13,-0.0
32,True,23,-0.0
32,False,0,-0.0
32,False,0,-0.0
32,True,11,-0.0
32,False,0,-0.0
32,True,19,-0.0
32,False,0,-0.0
32,False,36,-0.0
32,False,41,-0.0
32,True,35,-0.0
32,False,0,-0.0
32,True,8,-0.0
32,False,12,-0.0
32,False,45,-0.0
32,True,2,-0.0
32,False,0,-0.0
32,False,21,-0.0
32,False,16,-0.0
32,False,0,-0.0
32,True,36,-0.0
32,True,3,-0.0
32,False,28,-0.0
32,False,28,-0.0
32,False,24,-0.0
32,True,25,-0.0
32,False,35,-0.0
32,True,15,-0.0
32,False,0,-0.0
32,False,0,-0.0
32,False,18,-0.0
32,False,53,-0.0
32,False,42,-0.0
32,False,18,-0.0
32,True,33,-0.0
32,False,33,-0.0
32,False,0,-0.0
32,False,0,-0.0
32,False,29,-0.0
32,False,26,-0.0
32,False,33,-0.0
32,False,0,-0.0
32,False,44,-0.0
32,True,9,-0.0
32,False,36,-0.0
32,False,20,-0.0
32,False,26,-0.0
32,True,9,-0.0
32,True,12,-0.0
32,False,0,-0.0
32,False,23,-0.0
32,True,7,-0.0
32,False,18,-0.0
32,False,48,-0.0
32,False,38,-0.0
32,False,0,-0.0
32,False,25,-0.0
32,True,8,-0.0
32,True,6,-0.0
32,False,81,-0.0
32,False,0,-0.0
32,False,39,-0.0
32,False,29,-0.0
32,False,37,-0.0
32,False,0,-0.0
32,False,31,-0.0
32,False,0,-0.0
32,False,30,-0.0
32,False,0,-0.0
32,False,30,-0.0
32,False,12,-0.0
32,False,0,-0.0
32,False,42,-0.0
32,False,32,-0.0
32,False,55,-0.0
32,False,31,-0.0
32,False,0,-0.0
32,True,26,-0.0
32,True,7,-0.0
32,False,22,-0.0
32,False,0,-0.0
32,False,0,-0.0
32,False,27,-0.0
32,False,0,-0.0
32,True,14,-0.0
32,False,3,-0.0
32,False,0,-0.0
32,False,22,-0.0
32,False,0,-0.0
32,False,0,-0.0
32,False,32,-0.0
32,False,34,-0.0
32,False,0,-0.0
32,False,0,-0.0
32,False,13,-0.0
32,False,0,-0.0
32,False,0,-0.0
32,False,0,-0.0
32,False,0,-0.0
32,False,43,-0.0
32,False,0,-0.0
32,False,39,-0.0
32,False,27,-0.0
32,False,19,-0.0
32,False,0,-0.0
32,True,9,-0.0
32,False,0,-0.0
32,False,0,-0.0
32,False,0,-0.0
32,False,0,-0.0
32,False,23,-0.0
32,False,47,-0.0
32,False,42,-0.0
32,True,19,-0.0
32,False,0,-0.0
32,False,31,-0.0
32,True,21,-0.0
32,False,21,-0.0
32,True,14,-0.0
32,False,0,-0.0
32,False,32,-0.0
32,False,31,-0.0
32,False,0,-0.0
32,False,34,-0.0
32,True,17,-0.0
32,False,0,-0.0
32,False,0,-0.0
32,False,46,-0.0
32,False,0,-0.0
32,False,0,-0.0
32,False,35,-0.0
32,False,0,-0.0
32,False,66,-0.0
32,False,0,-0.0
32,False,31,-0.0
32,False,0,-0.0
32,False,19,-0.0
32,True,15,-0.0
32,False,0,-0.0
32,False,0,-0.0
32,False,0,-0.0
32,False,15,-0.0
32,False,0,-0.0
32,True,14,-0.0
32,False,0,-0.0
32,True,20,-0.0
32,True,9,-0.0
32,False,25,-0.0
32,True,30,-0.0
32,False,22,-0.0
32,True,24,-0.0
32,False,33,-0.0
32,False,0,-0.0
32,False,54,-0.0
32,False,39,-0.0
32,False,0,-0.0
32,False,0,-0.0
32,False,0,-0.0
32,False,0,-0.0
32,False,0,-0.0
32,False,0,-0.0
32,False,55,-0.0
32,False,22,-0.0
32,False,0,-0.0
32,False,30,-0.0
32,False,44,-0.0
32,False,48,-0.0
32,False,34,-0.0
32,True,15,-0.0
32,False,0,-0.0
32,False,61,-0.0
34,False,41,-0.0
34,False,0,-0.0
34,False,7,-0.0
34,True,16,-0.0
34,False,0,-0.0
34,False,0,-0.0
34,False,0,-0.0
34,False,0,-0.0
34,False,0,-0.0
34,False,0,-0.0
34,True,19,-0.0
34,False,12,-0.0
34,True,7,-0.0
34,False,25,-0.0
34,False,0,-0.0
34,False,0,-0.0
34,False,0,-0.0
34,False,41,-0.0
34,False,0,-0.0
34,False,0,-0.0
34,True,4,-0.0
34,False,0,-0.0
34,False,43,-0.0
34,False,0,-0.0
34,True,17,-0.0
34,False,0,-0.0
34,True,14,-0.0
34,True,24,-0.0
34,False,0,-0.0
34,True,21,-0.0
34,False,0,-0.0
34,False,24,-0.0
34,False,56,-0.0
34,False,36,-0.0
34,False,44,-0.0
34,True,29,-0.0
34,False,0,-0.0
34,False,0,-0.0
34,False,11,-0.0
34,True,17,-0.0
34,True,16,-0.0
34,False,0,-0.0
34,False,0,-0.0
34,False,0,-0.0
34,True,28,-0.0
34,False,40,-0.0
34,False,0,-0.0
34,False,35,-0.0
34,False,0,-0.0
34,True,24,-0.0
34,False,0,-0.0
34,False,0,-0.0
34,False,40,-0.0
34,False,34,-0.0
34,False,0,-0.0
34,False,45,-0.0
34,True,7,-0.0
34,False,33,-0.0
34,False,57,-0.0
34,False,0,-0.0
34,False,41,-0.0
34,False,0,-0.0
34,False,0,-0.0
34,False,64,-0.0
34,False,38,-0.0
34,False,0,-0.0
34,True,26,-0.0
34,False,33,-0.0
34,False,22,-0.0
34,False,0,-0.0
34,False,38,-0.0
34,False,25,-0.0
34,False,30,-0.0
34,False,0,-0.0
34,False,55,-0.0
34,False,0,-0.0
34,False,22,-0.0
34,False,0,-0.0
34,False,66,-0.0
34,False,12,-0.0
34,False,0,-0.0
34,False,14,-0.0
34,False,0,-0.0
34,False,48,-0.0
34,False,0,-0.0
34,False,0,-0.0
34,False,26,-0.0
34,False,53,-0.0
34,False,35,-0.0
34,True,50,-0.0
34,False,30,-0.0
34,False,0,-0.0
34,False,0,-0.0
34,False,0,-0.0
34,False,14,-0.0
34,False,32,-0.0
34,False,81,-0.0
34,False,0,-0.0
34,False,0,-0.0
34,False,0,-0.0
34,False,0,-0.0
34,False,0,-0.0
34,False,0,-0.0
34,False,0,-0.0
34,False,0,-0.0
34,False,0,-0.0
34,False,0,-0.0
34,True,44,-0.0
34,True,16,-0.0
34,False,26,-0.0
34,False,10,-0.0
34,False,0,-0.0
34,False,0,-0.0
34,True,21,-0.0
34,False,63,-0.0
34,False,48,-0.0
34,False,0,-0.0
34,False,33,-0.0
34,False,0,-0.0
34,False,73,-0.0
34,True,22,-0.0
34,False,46,-0.0
34,True,22,-0.0
34,True,13,-0.0
34,False,0,-0.0
34,False,0,-0.0
34,False,48,-0.0
34,False,0,-0.0
34,False,80,-0.0
34,False,39,-0.0
34,False,0,-0.0
34,False,44,-0.0
34,False,0,-0.0
34,True,2,-0.0
34,False,0,-0.0
34,True,2,-0.0
34,False,0,-0.0
34,False,38,-0.0
34,False,38,-0.0
34,False,0,-0.0
34,False,0,-0.0
34,False,0,-0.0
34,False,0,-0.0
34,False,34,-0.0
34,False,0,-0.0
34,True,18,-0.0
34,False,34,-0.0
34,False,23,-0.0
34,False,7,-0.0
34,False,38,-0.0
34,False,0,-0.0
34,False,0,-0.0
34,True,8,-0.0
34,False,0,-0.0
34,False,68,-0.0
34,False,35,-0.0
34,False,0,-0.0
34,False,19,-0.0
34,False,0,-0.0
34,False,25,-0.0
34,False,0,-0.0
34,False,0,-0.0
34,False,0,-0.0
34,False,39,-0.0
34,False,0,-0.0
34,True,22,-0.0
34,False,0,-0.0
34,False,5,-0.0
34,False,0,-0.0
34,False,30,-0.0
34,True,19,-0.0
34,False,37,-0.0
34,False,28,-0.0
34,False,51,-0.0
34,False,45,-0.0
34,False,41,-0.0
34,False,32,-0.0
34,False,0,-0.0
34,False,54,-0.0
34,False,0,-0.0
34,False,0,-0.0
34,False,0,-0.0
34,True,26,-0.0
34,True,24,-0.0
34,False,60,-0.0
34,False,0,-0.0
34,False,0,-0.0
34,False,57,-0.0
34,False,36,-0.0
34,False,0,-0.0
34,False,32,-0.0
34,False,0,-0.0
34,False,88,-0.0
34,False,28,-0.0
34,True,11,-0.0
34,False,16,-0.0
34,False,0,-0.0
34,False,0,-0.0
34,False,34,-0.0
34,False,0,-0.0
34,False,0,-0.0
34,False,39,-0.0
34,False,0,-0.0
34,True,9,-0.0
34,True,19,-0.0
34,False,27,-0.0
34,False,38,-0.0
34,False,0,-0.0
34,False,37,-0.0
34,False,0,-0.0
34,False,32,-0.0
34,False,31,-0.0
34,False,0,-0.0
34,False,0,-0.0
34,False,30,-0.0
34,False,0,-0.0
34,False,25,-0.0
34,False,0,-0.0
34,False,0,-0.0
34,False,0,-0.0
34,False,32,-0.0
34,False,0,-0.0
34,False,51,-0.0
34,False,0,-0.0
34,False,0,-0.0
34,False,0,-0.0
34,True,3,-0.0
34,False,0,-0.0
34,True,12,-0.0
34,False,0,-0.0
34,False,0,-0.0
34,False,0,-0.0
34,False,0,-0.0
34,True,13,-0.0
34,False,15,-0.0
34,False,0,-0.0
34,False,0,-0.0
34,False,44,-0.0
34,False,0,-0.0
34,False,0,-0.0
34,True,12,-0.0
34,False,0,-0.0
34,False,0,-0.0
34,True,7,-0.0
34,False,8,-0.0
34,False,0,-0.0
34,False,0,-0.0
34,False,0,-0.0
34,False,73,-0.0
34,False,0,-0.0
36,False,0,-0.0
36,False,0,-0.0
36,False,0,-0.0
36,False,0,-0.0
36,False,0,-0.0
36,True,4,-0.0
36,False,0,-0.0
36,False,0,-0.0
36,False,0,-0.0
36,False,27,-0.0
36,False,50,-0.0
36,True,16,-0.0
36,True,16,-0.0
36,False,0,-0.0
36,False,0,-0.0
36,False,0,-0.0
36,False,0,-0.0
36,False,22,-0.0
36,False,0,-0.0
36,False,0,-0.0
36,False,17,-0.0
36,False,0,-0.0
36,True,9,-0.0
36,False,0,-0.0
36,False,7,-0.0
36,True,14,-0.0
